label,text
Neutral,Zaarly is giving away an iPad 2 during #SxSW to the person with the most beta signup referrals {link} #craigslistkiller
Neutral,I need to go to #sxsw. but i have 7-mo. old. no sitter. know where to score apple-martin-like #babyheadphones ?
Neutral,I have to go to SXSW next year! RT @mention Apple to open temporary store at #SXSW {link}
Neutral,Hey #sxsw goers! I'm droppin survival tips all week to help you get you rock on!  Best hangover cure: Tamale House 3! {link}
Neutral,"If a bomb goes off in this convention center, Apple is going to lose a devastating share of it's customer base #sxsw"
Neutral,"If you�۪re going to #SXSW and want to talk about HTML and CSS, catch @mention from the Google Webmaster Team."
Neutral,So who is going to see @mention tonight?!?? {link} #SXSW
Neutral,@mention  good morning 2 u!  Enjoy #Sxsw and ride anywhere in Austin for $10 .  dwnld the #GroundLink app{link} booth 437
Neutral,"Queue for Google (and, er, Bing) talk on spam is ridiculous. Busiest I've seen. #SXSW"
Neutral,haha. the google &quot;Party like it's 1986&quot; Party {link} #SXSW
Neutral,When will Google Circles launch? {link} &quot;May have good timing given Twitter? #sxsw
Neutral,���@mention Google doesn't place any value on your domain extension. They are all equal. #SXSW #qagb�۝
Neutral,Attending Google keynote. Seeing Google maps for mobile features.  #SXSW
Neutral,&quot;The Google name was built on getting things out there and trying them out.&quot; -Marissa Mayer #sxsw frm @mention
Neutral,���@mention Google set to launch new social network #Circles today at #sxsw�۝ @mention  @mention
Neutral,I need to google that lonelyboy15 @mention talks about all the time ;) #sxsw #enchantment
Neutral,"���@mention Google to Launch Major New Social Network Called Circles, Possibly Today (Updated) - did it happen #sxsw {link}"
Neutral,"���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #SXSW"
Neutral,"���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝ 

Something to keep watch"
Neutral,"���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝ @mention"
Neutral,"���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝ #fb"
Neutral,"���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝ #HNWSXSW"
Neutral,"���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝ %GOOG"
Neutral,"���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝ Dejavu all over again."
Neutral,"���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝ sta, nije im dosta GBuzz-a?"
Neutral,"���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw�۝ te dije wey @mention"
Neutral,"���@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} rt @mention #sxsw�۝"
Neutral,"���@mention Google to launch major new social network called Circles, possibly today at SXSW: {link} #sxsw #nfusion�۝ #hmm"
Neutral,BREAKING: Google to Launch Major New Social Network Called Circles...Today? {link} via @mention #sxsw #socialmedia
Neutral,"Diller on Google TV: &quot;The first product wasn't good. It wasn't a consumer product, basically.&quot; #sxsw #diller"
Neutral,.@mention Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #SXSW RT @mention
Neutral,"#SXSW Why Google, Apple, EA Games, Zynga, Facebook, Microsoft and Intuit went gaga for The Go Game: {link}"
Neutral,���@mention Google's Cutts says reputation and topicality are the 2 keys that matter in site rankings. #qagb #sxsw�۝ = saying trust &amp; LDA
Neutral,What will Google's Marissa Mayer talk about at 3.30? Worth going? #sxsw
Neutral,Ironic? I googled the directions to @mention party and ended up walked 6 blocks in the wrong direction. Time for bed I think. #SXSW
Neutral,Microsoft got me so drunk I changed my iPhone default search to yahoo. #SXSW
Neutral,/@mention Grab the latest @mention before #SXSW! {link} #saytextson!
Neutral,msc_page: Guy gets tattoo at SXSW so he could win a free iPad2 {link} #sxsw #tattoo #ipad��_ {link} #allshare
Neutral,Bring it  guys! About to start  in Austin with @mention and @mention at #touchingstories ##SXSW  &quot;Designing Digital Magazines for the iPad&quot;
Neutral,Less than half an hour and we'll tell you how to win an iPad 2!  RT this now! #SXSW #SXSWi
Neutral,IPad 2 in hand.  #SXSW # thisisdare
Neutral,"I'm gonna hang my iPad and our hacked NOOK around my neck this week so I can become the Flava Flav of #sxsw! Top that, hipsters! #gsdm"
Neutral,.@mention has an something called Google Places with HotPot that works as a recommendation engine. #SxSW
Neutral,This Post Has Nothing to do with #SXSW {link}
Neutral,What if I have BB? Discriminatory! ;P RT @mention @mention We're officially at #SXSW! Come by the FC Grill...&amp; make ur own iPhone case!
Neutral,Who would have thunk it? RT @mention Agencies push Google in directions they never would have gone otherwise says @mention #SXSW
Neutral,���@mention Have yet to see someone with a PC (Dell or otherwise) @mention SXSW - all Apple MacBook Pro or iPads...#sxsw�۝ I'll b there soon!
Neutral,I want to hear @mention tell a Google Love Story! #connectedbrands #SXSW #SXSWiC
Neutral,Pumped to hear @mention dudes talk about logos over the years. Can I make one? #sxsw #Gsdm
Neutral,Thanks to Heathcare Digital @mention for publishing the news about our new Medical Apps showcased at #SXSW {link} #sxswh
Neutral,"���@mention Hey Austin, know a little about #iPhone or #Android, love music &amp; wanna make $20/hour during #SXSW?  Please let me know.�۝"
Neutral,Google to Host Developer Day at SXSW {link} #sxsw @mention
Neutral,T-minus 6 hours: social media mavens start performing degrading sex acts for an iPhone charge. #SXSW
Neutral,"Apple and HP popups at #SXSW. Gee, I wonder which will get more traffic. -  {link}"
Neutral,Scavenger Hunt game for businesses released as app for the iPhone at #SXSW {link}
Neutral,Wonder if I can fit an iPad 2 in my luggage as I'm packing for Austin? Hmmm. #sxsw
Neutral,"Holy moly I can't believe the line out here #sxsw @mention Apple Store, SXSW {link}"
Neutral,"Only time I ever torrent (also this is legal). Also, also, so excited #sxsw  {link}"
Neutral,"Honestly, I think everyone at #sxsw owns an @mention laptop! #truestory"
Neutral,"Ok nerds, I totally am Bateman. You want me to sign your iPad 2? #sxsw"
Neutral,Last year I traveled too heavy...this year too light. I'll get it right next year. Left my iPad at home. #sxsw
Neutral,"Cool one, I'll be there. RT @mention #SXSW Friday at 5pm Doodle Google session.  {link}"
Neutral,ev'ry day i'm hustlin'! working the @mention #sxsw event for @mention tonight- i've absolutely loved working... {link}
Neutral,Brilliant idea to have @mention and @mention search engine ranking session in small room. Only 75 people locked out. #sxsw
Neutral,Practical ideas on android development - Bit.ly/androidhig - #sxsw
Neutral,Wondering if anyone at #SXSW will sell me a Verizon iPhone? Bueller?
Neutral,"���@mention If I show up at #sxsw with my 1st gen iPad, will they still let me in the door?�۝ ( Too funny Tim!! )"
Neutral,Wondering if the #sxsw crowd made lines at Apple stores elsewhere in the U.S. any shorter today...
Neutral,"@mention  if there is another interview disaster like last year's Evan Woods one, you'll see alot of iPhone staring! #sxsw"
Neutral,"���@mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief. &quot;"
Neutral,.@mention imagines a future where Google asks you &quot;Why do you want to know that?&quot; when you search. #sxsw #smscifi
Neutral,"No launch imminent apparently, so Google Circles probably won't d̩but at #SXSW this evening."
Neutral,"If you're in Austin today, please join @mention @mention and myself talking iPad 2 and #SxSW  here: {link} :)"
Neutral,Currently in route to a Truther Movement music festival at Spiderhouse. Google that. #SXSW
Neutral,This just in: @mention to release new #socialmedia tool at #sxsw - {link}
Neutral,NFC to be included on iPhone 5? Maybe.... #sxsw
Neutral,The apple influence on ditto: one button login choice with facebook. #sxsw #UnderstandingHumans
Neutral,"WABI-SABI inspiration lab is looking for a spanish-speaking trend scout based in Austin, Texas. #sxsw {link}"
Neutral,Hmm. Very interesting. RT @mention Wonder if @mention is putting tips from the @mention API...  #SxSW #SUxSW
Neutral,Can't get into my first panel today. Line looks like the Apple Store. #SXSW {link}
Neutral,Heard the iPad 2 launch at #sxsw was pretty intense.
Neutral,"Check out iPad Design Headaches (2 Tablets, Call in the Morning) at SXSW.
{link} #SXSW #tapworthy"
Neutral,"First up: iPad Design Headaches (2 Tablets, Call in the Morning). #SXSW #tapworthy"
Neutral,"Designing iPad Interfaces - New Navigation Schemas.
#SXSW #UXDes"
Neutral,Designing iPad interfaces with @mention #UXDes #SXSW  {link}
Neutral,Spin Play iPad launch Party. Hanging with @mention and @mention #sxsw (@mention Cedar Street Courtyard) {link}
Neutral,"Fret not, iPhone owners. Apple to open temporary store at #SXSW. {link} via @mention"
Neutral,Clipboard is a carny #ipad #lowtech #sxsw
Neutral,.@mention is competing with @mention circles on the SocialFlow board for most resonant topic here. #sxsw  {link}
Neutral,Microsoft is going to launch IE9 at #SXSW. Amid all those glowing Apple logos. #classicaudiencemisread
Neutral,.@mention is super-friendly w google and isn't closed to acquisition &amp; partnership. Answering very pointed ?s from @mention #sxsw
Neutral,GameSalad is the topic of a Dutch podcast! {link} #gssxsw #sxsw #sxsw2011 #SXSWNL
Neutral,Soo where is this Apple store at #SXSW ?
Neutral,���@mention is walking around #SXSW while staring down at my iPhone 4... Just like everyone else.�۝ // ummmm...ditto that
Neutral,Rumor has it that apple putting up pop-up store at congress/6th.  Strange activity on SW corner now.  Could that be it?  Shhh... #sxsw
Neutral,.@mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link} #fb
Neutral,���@mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link}
Neutral,@mention  It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch bit.ly/g03MZB
Neutral,SXSW Gets Its Own Apple Store {link} #atx
Neutral,At #sxsw? Join us for a drink (or 2) tonight at 7pm. Fado Irish Pub on 4th.  {link} We'd love to meet!
Neutral,Posterous Joins The SXSW Pile On With Posterous Events For iPhone - TechCrunch {link} #sxsw
Neutral,Posterous Joins The SXSW Pile On With Posterous Events For iPhone {link} #iPhone #RichPearson #SXSW
Neutral,buildings just &quot;sprout up&quot; in the new google maps for mobile #sxsw
Neutral,I think I just broke @mention [iPhone app]. #sxsw #sorry
Neutral,"#technews Just In Time For SXSW, Foursquare Ups The Game And... {link} #Tech_News #Friends_Offer #iPhone #SXSW #The_Game #tech"
Neutral,"���@mention Just picked up my iPad 2, now back to #sxsw {link} .. So what cha think. Is it worth the upgrade?"
Neutral,At #sxsw? Keep a tab on all the great #craftbeer you're drinking in Austin. Next Pint for iPhone. {link}
Neutral,At Google keynote by Marissa Mayer. #sxsw (@mention ACC - Ballroom D w/ 65 others) {link}
Neutral,Google to launch a new social network Circles. Possibly today {link} #SXSW
